Name,Sector,Date_x,Transaction Name_x,Number of Investors_x,Money Raised_x,Lead Investors_x,Year_x,Date_y,Transaction Name_y,Number of Investors_y,Money Raised_y,Lead Investors_y,Year_y,Total Products Active,Monthly Downloads,Monthly Visits,Monthly Visits Growth
RACEnergy,EV,2020-01-30 00:00:00,Seed Round - RACEnergy,3.0,60560000.0,growX ventures,2020,2020-01-30 00:00:00,Seed Round - RACEnergy,3.0,60560000.0,growX ventures,2020,7,0,0,0.0
RACEnergy,EV,2020-01-30 00:00:00,Seed Round - RACEnergy,3.0,60560000.0,growX ventures,2020,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2023-05-09 00:00:00,Seed Round - RACEnergy,3.0,240000000.0,growX ventures,2023,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2023-05-09 00:00:00,Debt Financing - RACEnergy,,0.0,,2023,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2022-10-04 00:00:00,Grant - RACEnergy,2.0,1000000.0,,2022,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2022-09-21 00:00:00,Seed Round - RACEnergy,1.0,160000000.0,,2022,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2021-08-19 00:00:00,Seed Round - RACEnergy,5.0,95000000.0,"growX ventures, Micelio Fund",2021,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2020-01-30 00:00:00,Seed Round - RACEnergy,3.0,60560000.0,growX ventures,2020,7,0,0,0.0
RACEnergy,EV,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,2019-01-01 00:00:00,Non Equity Assistance - RACEnergy,1.0,0.0,SR Innovation Exchange,2019,7,0,0,0.0
Revolt Motors ,EV,2021-04-28 00:00:00,Corporate Round - Revolt Motors,1.0,1500000000.0,RattanIndia Power,2021,2021-04-28 00:00:00,Corporate Round - Revolt Motors,1.0,1500000000.0,RattanIndia Power,2021,32,212,25699,0.7827
Sun Mobility ,EV,2021-10-20 00:00:00,Corporate Round - SUN Mobility,1.0,3700000000.0,Vitol,2021,2021-10-20 00:00:00,Corporate Round - SUN Mobility,1.0,3700000000.0,Vitol,2021,10,378,0,0.0
TSUYO,EV,—,—,,0.0,,#VALUE!,—,—,,0.0,,#VALUE!,49,0,0,0.0
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2022-11-22 00:00:00,Series D - Ultraviolette Automotive,2.0,1920000000.0,"EXOR N.V., Qualcomm Ventures",2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2022-08-24 00:00:00,Series D - Ultraviolette Automotive,1.0,800000000.0,EXOR N.V.,2022,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2021-12-09 00:00:00,Series C - Ultraviolette Automotive,2.0,1100000000.0,TVS Motor Company,2021,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2020-09-03 00:00:00,Series B - Ultraviolette Automotive,1.0,300000000.0,TVS Motor Company,2020,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2018-08-15 00:00:00,Series A - Ultraviolette Automotive,1.0,60000000.0,TVS Motor Company,2018,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2017-12-08 00:00:00,Corporate Round - Ultraviolette Automotive,1.0,0.0,TVS Motor Company,2017,20,0,87772,0.4582
Ultraviolette Automotive,EV,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,2017-09-06 00:00:00,Venture Round - Ultraviolette Automotive,1.0,0.0,Speciale Invest,2017,20,0,87772,0.4582
EMO ,EV,—,—,,0.0,,#VALUE!,—,—,,0.0,,#VALUE!,10,0,0,0.0
Lohum ,EV,2021-01-18 00:00:00,Venture Round - Lohum,2.0,560000000.0,Baring Private Equity Partners India,2021,2021-01-18 00:00:00,Venture Round - Lohum,2.0,560000000.0,Baring Private Equity Partners India,2021,47,0,6790,1.7052
Evera ,EV,2023-03-01 00:00:00,Seed Round - Evera,3.0,570000000.0,IEG - Investment Banking Group,2023,2023-03-01 00:00:00,Seed Round - Evera,3.0,570000000.0,IEG - Investment Banking Group,2023,3,151,0,0.0
VecmoCon Technologies,EV,2022-10-12 00:00:00,Seed Round - Vecmocon Technologies,2.0,410000000.0,Tiger Global Management,2022,2022-10-12 00:00:00,Seed Round - Vecmocon Technologies,2.0,410000000.0,Tiger Global Management,2022,8,0,0,0.0
VecmoCon Technologies,EV,2022-10-12 00:00:00,Seed Round - Vecmocon Technologies,2.0,410000000.0,Tiger Global Management,2022,2019-01-01 00:00:00,Seed Round - Vecmocon Technologies,1.0,24000000.0,Tessellate Ventures,2019,8,0,0,0.0
VecmoCon Technologies,EV,2019-01-01 00:00:00,Seed Round - Vecmocon Technologies,1.0,24000000.0,Tessellate Ventures,2019,2022-10-12 00:00:00,Seed Round - Vecmocon Technologies,2.0,410000000.0,Tiger Global Management,2022,8,0,0,0.0
VecmoCon Technologies,EV,2019-01-01 00:00:00,Seed Round - Vecmocon Technologies,1.0,24000000.0,Tessellate Ventures,2019,2019-01-01 00:00:00,Seed Round - Vecmocon Technologies,1.0,24000000.0,Tessellate Ventures,2019,8,0,0,0.0
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2022-11-14 00:00:00,Debt Financing - Yulu,1.0,730000000.0,U.S. International Development Finance Corp,2022,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2022-09-12 00:00:00,Series B - Yulu,2.0,6500000000.0,Magna International,2022,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2021-12-09 00:00:00,Debt Financing - Yulu,1.0,560000000.0,Magna International,2021,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2020-06-22 00:00:00,Series A - Yulu,1.0,312000000.0,Rocketship.vc,2020,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2020-02-04 00:00:00,Series A - Yulu,1.0,80000000.0,,2020,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2019-11-26 00:00:00,Series A - Yulu,1.0,640000000.0,Bajaj Auto Finance,2019,59,0,179992,0.677
Yulu,EV,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,2018-07-23 00:00:00,Seed Round - Yulu,5.0,560000000.0,,2018,59,0,179992,0.677
